,eta,mu,K,epsilon,r2,mse
264,0.03,0.028785714285714286,6,0.01,0.4893625525991606,0.5845728053727467
265,0.03,0.028785714285714286,6,0.2942857142857143,0.5477761105918186,0.5177015297908619
266,0.03,0.028785714285714286,6,0.5785714285714286,0.476978467408813,0.5987499861857586
267,0.03,0.028785714285714286,6,0.862857142857143,0.476978467408813,0.5987499861857586
268,0.03,0.028785714285714286,6,1.1471428571428572,0.476978467408813,0.5987499861857586
269,0.03,0.028785714285714286,6,1.4314285714285715,0.476978467408813,0.5987499861857586
270,0.03,0.028785714285714286,6,1.715714285714286,0.476978467408813,0.5987499861857586
271,0.03,0.028785714285714286,6,2.0,0.476978467408813,0.5987499861857586
272,0.03,0.028785714285714286,12,0.01,0.3776980180136029,0.7124052833384318
273,0.03,0.028785714285714286,12,0.2942857142857143,0.5477761105918186,0.5177015297908619
274,0.03,0.028785714285714286,12,0.5785714285714286,0.476978467408813,0.5987499861857586
275,0.03,0.028785714285714286,12,0.862857142857143,0.476978467408813,0.5987499861857586
276,0.03,0.028785714285714286,12,1.1471428571428572,0.476978467408813,0.5987499861857586
277,0.03,0.028785714285714286,12,1.4314285714285715,0.476978467408813,0.5987499861857586
278,0.03,0.028785714285714286,12,1.715714285714286,0.476978467408813,0.5987499861857586
279,0.03,0.028785714285714286,12,2.0,0.476978467408813,0.5987499861857586
280,0.03,0.028785714285714286,17,0.01,0.5650081383683798,0.49797447124691985
281,0.03,0.028785714285714286,17,0.2942857142857143,0.5477761105918186,0.5177015297908619
282,0.03,0.028785714285714286,17,0.5785714285714286,0.476978467408813,0.5987499861857586
283,0.03,0.028785714285714286,17,0.862857142857143,0.476978467408813,0.5987499861857586
284,0.03,0.028785714285714286,17,1.1471428571428572,0.476978467408813,0.5987499861857586
285,0.03,0.028785714285714286,17,1.4314285714285715,0.476978467408813,0.5987499861857586
286,0.03,0.028785714285714286,17,1.715714285714286,0.476978467408813,0.5987499861857586
287,0.03,0.028785714285714286,17,2.0,0.476978467408813,0.5987499861857586
288,0.03,0.028785714285714286,23,0.01,0.648525673002655,0.4023644062830602
289,0.03,0.028785714285714286,23,0.2942857142857143,0.5477761105918186,0.5177015297908619
290,0.03,0.028785714285714286,23,0.5785714285714286,0.476978467408813,0.5987499861857586
291,0.03,0.028785714285714286,23,0.862857142857143,0.476978467408813,0.5987499861857586
292,0.03,0.028785714285714286,23,1.1471428571428572,0.476978467408813,0.5987499861857586
293,0.03,0.028785714285714286,23,1.4314285714285715,0.476978467408813,0.5987499861857586
294,0.03,0.028785714285714286,23,1.715714285714286,0.476978467408813,0.5987499861857586
295,0.03,0.028785714285714286,23,2.0,0.476978467408813,0.5987499861857586
296,0.03,0.028785714285714286,28,0.01,0.6727659914115841,0.3746143244832171
297,0.03,0.028785714285714286,28,0.2942857142857143,0.5477761105918186,0.5177015297908619
298,0.03,0.028785714285714286,28,0.5785714285714286,0.476978467408813,0.5987499861857586
299,0.03,0.028785714285714286,28,0.862857142857143,0.476978467408813,0.5987499861857586
300,0.03,0.028785714285714286,28,1.1471428571428572,0.476978467408813,0.5987499861857586
301,0.03,0.028785714285714286,28,1.4314285714285715,0.476978467408813,0.5987499861857586
302,0.03,0.028785714285714286,28,1.715714285714286,0.476978467408813,0.5987499861857586
303,0.03,0.028785714285714286,28,2.0,0.476978467408813,0.5987499861857586
304,0.03,0.028785714285714286,34,0.01,0.598571825139168,0.459551087622941
305,0.03,0.028785714285714286,34,0.2942857142857143,0.5477761105918186,0.5177015297908619
306,0.03,0.028785714285714286,34,0.5785714285714286,0.476978467408813,0.5987499861857586
307,0.03,0.028785714285714286,34,0.862857142857143,0.476978467408813,0.5987499861857586
308,0.03,0.028785714285714286,34,1.1471428571428572,0.476978467408813,0.5987499861857586
309,0.03,0.028785714285714286,34,1.4314285714285715,0.476978467408813,0.5987499861857586
310,0.03,0.028785714285714286,34,1.715714285714286,0.476978467408813,0.5987499861857586
311,0.03,0.028785714285714286,34,2.0,0.476978467408813,0.5987499861857586
312,0.03,0.028785714285714286,40,0.01,,
313,0.03,0.028785714285714286,40,0.2942857142857143,0.5477761105918186,0.5177015297908619
314,0.03,0.028785714285714286,40,0.5785714285714286,0.476978467408813,0.5987499861857586
315,0.03,0.028785714285714286,40,0.862857142857143,0.476978467408813,0.5987499861857586
316,0.03,0.028785714285714286,40,1.1471428571428572,0.476978467408813,0.5987499861857586
317,0.03,0.028785714285714286,40,1.4314285714285715,0.476978467408813,0.5987499861857586
318,0.03,0.028785714285714286,40,1.715714285714286,0.476978467408813,0.5987499861857586
319,0.03,0.028785714285714286,40,2.0,0.476978467408813,0.5987499861857586
320,0.03,0.03585714285714286,1,0.01,0.5075668944938099,0.5637326510411623
321,0.03,0.03585714285714286,1,0.2942857142857143,0.554856254050439,0.5095962501152052
322,0.03,0.03585714285714286,1,0.5785714285714286,0.476978467408813,0.5987499861857586
323,0.03,0.03585714285714286,1,0.862857142857143,0.476978467408813,0.5987499861857586
324,0.03,0.03585714285714286,1,1.1471428571428572,0.476978467408813,0.5987499861857586
325,0.03,0.03585714285714286,1,1.4314285714285715,0.476978467408813,0.5987499861857586
326,0.03,0.03585714285714286,1,1.715714285714286,0.476978467408813,0.5987499861857586
327,0.03,0.03585714285714286,1,2.0,0.476978467408813,0.5987499861857586
328,0.03,0.03585714285714286,6,0.01,0.5305529829273279,0.5374183995726838
329,0.03,0.03585714285714286,6,0.2942857142857143,0.5477761105918186,0.5177015297908619
330,0.03,0.03585714285714286,6,0.5785714285714286,0.476978467408813,0.5987499861857586
331,0.03,0.03585714285714286,6,0.862857142857143,0.476978467408813,0.5987499861857586
332,0.03,0.03585714285714286,6,1.1471428571428572,0.476978467408813,0.5987499861857586
333,0.03,0.03585714285714286,6,1.4314285714285715,0.476978467408813,0.5987499861857586
334,0.03,0.03585714285714286,6,1.715714285714286,0.476978467408813,0.5987499861857586
335,0.03,0.03585714285714286,6,2.0,0.476978467408813,0.5987499861857586
336,0.03,0.03585714285714286,12,0.01,0.4498095277396883,0.6298527252469538
337,0.03,0.03585714285714286,12,0.2942857142857143,0.5477761105918186,0.5177015297908619
338,0.03,0.03585714285714286,12,0.5785714285714286,0.476978467408813,0.5987499861857586
339,0.03,0.03585714285714286,12,0.862857142857143,0.476978467408813,0.5987499861857586
