,epsilon,sigma,r2,mse
2221,6271.190169491526,169.58983050847456,-1.4300953866897004e-05,17281146735.331734
2222,6271.190169491526,339.07966101694916,-8.55857431214524e-06,17281047501.847176
2223,6271.190169491526,508.5694915254237,8.849846815373041e-06,17280746668.66944
2224,6271.190169491526,678.0593220338983,4.351892520892964e-05,17280147555.806427
2225,6271.190169491526,847.5491525423729,0.00010033952435661853,17279165644.737232
2226,6271.190169491526,1017.0389830508474,0.00018433356353253494,17277714152.179066
2227,6271.190169491526,1186.5288135593219,0.00030029808275633396,17275710180.96497
2228,6271.190169491526,1356.0186440677965,0.0004531511595533555,17273068742.290985
2229,6271.190169491526,1525.508474576271,0.0006459357977358637,17269737250.313747
2230,6271.190169491526,1694.9983050847457,0.0008809899902164631,17265675302.412468
2231,6271.190169491526,1864.4881355932202,0.0011593095328320535,17260865690.339256
2232,6271.190169491526,2033.9779661016946,0.0014832200499704795,17255268225.21256
2233,6271.190169491526,2203.4677966101694,0.0018562661262319091,17248821653.421772
2234,6271.190169491526,2372.957627118644,0.0022819217135140457,17241465941.952927
2235,6271.190169491526,2542.4474576271186,0.002762960767757172,17233153154.351917
2236,6271.190169491526,2711.937288135593,0.003301061395890037,17223854291.42139
2237,6271.190169491526,2881.4271186440674,0.0038966071079414855,17213562725.763035
2238,6271.190169491526,3050.916949152542,0.004548800859863755,17202292231.015026
2239,6271.190169491526,3220.4067796610166,0.005256002919414748,17190071143.22561
2240,6271.190169491526,3389.8966101694914,0.006016121389242124,17176935612.26291
2241,6271.190169491526,3559.3864406779658,0.006826933032675453,17162924057.65662
2242,6271.190169491526,3728.8762711864406,0.007686291903374998,17148073563.289986
2243,6271.190169491526,3898.366101694915,0.008592238805906205,17132417985.822617
2244,6271.190169491526,4067.8559322033893,0.009543044399905387,17115987209.81171
2245,6271.190169491526,4237.345762711864,0.010537215218660578,17098807043.705582
2246,6271.190169491526,4406.835593220339,0.011573481138934416,17080899436.376371
