,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
272,0.5,1.5,0.1,10,0.8055327025583825,2,0.8177153083537152
273,0.5,1.5,0.1,15,0.8055327025583825,2,0.8177153083537152
274,0.5,1.5,0.1,20,0.8055327025583825,2,0.8177153083537152
275,0.5,1.5,1.0,2,1.273361307606884,2,1.2849085708077883
276,0.5,1.5,1.0,5,0.8055327025583825,2,0.8177153083537152
277,0.5,1.5,1.0,10,0.8055327025583825,2,0.8177153083537152
278,0.5,1.5,1.0,15,0.8055327025583825,2,0.8177153083537152
279,0.5,1.5,1.0,20,0.8055327025583825,2,0.8177153083537152
280,0.5,2.0,0.001,2,0.7982818907340061,2,0.8080092679380971
281,0.5,2.0,0.001,5,0.7980154112529911,2,0.8077459975742873
282,0.5,2.0,0.001,10,0.7980154112529911,2,0.8077459975742873
283,0.5,2.0,0.001,15,0.7980154112529911,2,0.8077459975742873
284,0.5,2.0,0.001,20,0.7980154112529911,2,0.8077459975742873
285,0.5,2.0,0.1,2,0.8292134987312354,2,0.8385821524919884
286,0.5,2.0,0.1,5,0.7980154112529911,2,0.8077459975742873
287,0.5,2.0,0.1,10,0.7980154112529911,2,0.8077459975742873
288,0.5,2.0,0.1,15,0.7980154112529911,2,0.8077459975742873
289,0.5,2.0,0.1,20,0.7980154112529911,2,0.8077459975742873
290,0.5,2.0,0.1,2,0.8292134987312354,2,0.8385821524919884
291,0.5,2.0,0.1,5,0.7980154112529911,2,0.8077459975742873
292,0.5,2.0,0.1,10,0.7980154112529911,2,0.8077459975742873
293,0.5,2.0,0.1,15,0.7980154112529911,2,0.8077459975742873
294,0.5,2.0,0.1,20,0.7980154112529911,2,0.8077459975742873
295,0.5,2.0,1.0,2,1.3272988734549653,1,1.3317977286734723
296,0.5,2.0,1.0,5,0.7980154112529911,2,0.8077459975742873
297,0.5,2.0,1.0,10,0.7980154112529911,2,0.8077459975742873
298,0.5,2.0,1.0,15,0.7980154112529911,2,0.8077459975742873
299,0.5,2.0,1.0,20,0.7980154112529911,2,0.8077459975742873
300,0.9,0.01,0.001,2,0.22264450336714414,16,1.0244855171643972
301,0.9,0.01,0.001,5,0.2207164756604198,16,1.024068241196824
302,0.9,0.01,0.001,10,0.22313048048681824,16,1.0245912410919187
303,0.9,0.01,0.001,15,0.22377332113400922,16,1.0247314278635864
304,0.9,0.01,0.001,20,0.22354506941764135,16,1.024681608140274
305,0.9,0.01,0.1,2,0.32064011197090836,16,1.05014764743093
306,0.9,0.01,0.1,5,0.1403866488725728,16,1.009806125541765
307,0.9,0.01,0.1,10,0.235663679738331,16,1.0273934835046457
308,0.9,0.01,0.1,15,0.2518163487338656,16,1.031218441209066
309,0.9,0.01,0.1,20,0.22354506941764135,16,1.024681608140274
310,0.9,0.01,0.1,2,0.32064011197090836,16,1.05014764743093
311,0.9,0.01,0.1,5,0.1403866488725728,16,1.009806125541765
312,0.9,0.01,0.1,10,0.235663679738331,16,1.0273934835046457
313,0.9,0.01,0.1,15,0.2518163487338656,16,1.031218441209066
314,0.9,0.01,0.1,20,0.22354506941764135,16,1.024681608140274
315,0.9,0.01,1.0,2,0.9892849906670179,16,1.40665731177108
316,0.9,0.01,1.0,5,1.5788011542519076,16,1.868853414440832
317,0.9,0.01,1.0,10,1.6247953736971437,15,1.8997247555929362
318,0.9,0.01,1.0,15,0.5453802782893866,16,1.139052083070396
319,0.9,0.01,1.0,20,0.22354506941764135,16,1.024681608140274
320,0.9,0.1,0.001,2,0.22286860769174094,15,1.0092891344503097
321,0.9,0.1,0.001,5,0.22121415329013416,15,1.0089250924825246
322,0.9,0.1,0.001,10,0.22365612418734038,15,1.0094633240051385
323,0.9,0.1,0.001,15,0.22422086221124443,15,1.0095885972393677
324,0.9,0.1,0.001,20,0.2240740315068047,15,1.0095559975656192
325,0.9,0.1,0.1,2,0.25315945154106295,15,0.9710797896695059
326,0.9,0.1,0.1,5,0.14794748125438234,15,0.9954308603989108
327,0.9,0.1,0.1,10,0.2075986286868832,15,1.00602750024921
328,0.9,0.1,0.1,15,0.24428237326910318,15,1.0142327240406837
329,0.9,0.1,0.1,20,0.2240740315068047,15,1.0095559975656192
330,0.9,0.1,0.1,2,0.25315945154106295,15,0.9710797896695059
331,0.9,0.1,0.1,5,0.14794748125438234,15,0.9954308603989108
332,0.9,0.1,0.1,10,0.2075986286868832,15,1.00602750024921
333,0.9,0.1,0.1,15,0.24428237326910318,15,1.0142327240406837
334,0.9,0.1,0.1,20,0.2240740315068047,15,1.0095559975656192
