,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
134,0.3,0.1,0.5,15,4.456814986071055,657,4.459845172278129
135,0.3,0.1,0.5,20,5.375271869350254,757,5.378603229004085
136,0.3,0.1,1.0,5,2.0273447312485806,2024,2.089584910770888
137,0.3,0.1,1.0,10,14.245530707146832,1504,14.250495919467621
138,0.3,0.1,1.0,15,3.7997541132705503,2204,3.8395178921078705
139,0.3,0.1,1.0,20,5.851678286238786,2604,5.8877843768380735
140,0.3,0.1,1.5,5,0.7119128134094522,3752,1.1775868352361798
141,0.3,0.1,1.5,10,1.3017246239687992,3535,1.573498902850495
142,0.3,0.1,1.5,15,1.4025641611212416,3555,1.6604940676081117
143,0.3,0.1,1.5,20,2.4452586425432465,3667,2.611512098178456
144,0.3,0.5,0.1,5,2.7515144677594625,42,2.7515352725868585
145,0.3,0.5,0.1,10,1.5676972274638574,54,1.567757088007535
146,0.3,0.5,0.1,15,14.975473275540711,54,14.975479428287397
147,0.3,0.5,0.1,20,4.508678378254251,59,4.508702669120839
148,0.3,0.5,0.5,5,2.9946225188510427,34,2.99463508395176
149,0.3,0.5,0.5,10,4.736296070284119,81,4.736339466403753
150,0.3,0.5,0.5,15,1.4150062006667554,115,1.4153012958113782
151,0.3,0.5,0.5,20,4.256926745472295,115,4.257025184188761
152,0.3,0.5,1.0,5,9.781893407331873,1049,9.785408202773288
153,0.3,0.5,1.0,10,36.26144615801039,733,36.26190931536716
154,0.3,0.5,1.0,15,6.919160362613237,835,6.922313903542886
155,0.3,0.5,1.0,20,1.5092221064934923,670,1.5185023896437089
156,0.3,0.5,1.5,5,0.530222803876633,2474,0.8146836179620887
157,0.3,0.5,1.5,10,0.9034532422865744,2544,1.1048924669388074
158,0.3,0.5,1.5,15,1.2309404678001024,2692,1.4030133056720935
159,0.3,0.5,1.5,20,1.4443983014662372,2473,1.5711719648970799
160,0.3,1.0,0.1,5,7.63828131488152,30,7.638285021579986
161,0.3,1.0,0.1,10,4.908041446104173,36,4.908049882252252
162,0.3,1.0,0.1,15,0.8871269887569765,40,0.8871859133270888
163,0.3,1.0,0.1,20,5.587564674999109,42,5.5875749679912925
164,0.3,1.0,0.5,5,8.495007670364684,19,8.495009127139289
165,0.3,1.0,0.5,10,13.458103442795974,28,13.458105302479314
166,0.3,1.0,0.5,15,2.5342332073784624,41,2.5342540371882074
167,0.3,1.0,0.5,20,1.1158064758142383,47,1.1158707326989046
168,0.3,1.0,1.0,5,4.517381486497451,594,4.51982822511541
169,0.3,1.0,1.0,10,2.3728516351662363,369,2.374644172294258
170,0.3,1.0,1.0,15,4.9786728621184295,269,4.9791290631991565
171,0.3,1.0,1.0,20,5.541554582611762,387,5.542399533838247
172,0.3,1.0,1.5,5,0.7146993877344159,1631,0.822846076403691
173,0.3,1.0,1.5,10,0.850861081571549,1462,0.9260820374745999
174,0.3,1.0,1.5,15,0.97676482339953,1423,1.0395580555484696
175,0.3,1.0,1.5,20,3.07518431093378,1614,3.10155305078573
176,0.3,2.0,0.1,5,11.602612648851556,22,11.60261395243719
177,0.3,2.0,0.1,10,7.456933071425697,24,7.456935505443726
178,0.3,2.0,0.1,15,11.142341404362508,28,11.142343634705899
179,0.3,2.0,0.1,20,4.052284960369136,33,4.052293511785504
180,0.3,2.0,0.5,5,1.522316452982751,14,1.5223208888558892
181,0.3,2.0,0.5,10,3.3055050604066567,17,3.3055079556702047
182,0.3,2.0,0.5,15,17.972140060003007,22,17.97214093246447
183,0.3,2.0,0.5,20,5.596680608728886,26,5.596684470894079
184,0.3,2.0,1.0,5,2.206195176099639,57,2.2062420075028752
185,0.3,2.0,1.0,10,0.880199323559443,104,0.8805876854092959
186,0.3,2.0,1.0,15,1.8059554166547345,131,1.8062532510543963
187,0.3,2.0,1.0,20,1.2562581776872301,51,1.256323385520639
188,0.3,2.0,1.5,5,1.024588151405018,780,1.0430167400380264
189,0.3,2.0,1.5,10,1.0004786456172006,784,1.0195111210580432
190,0.3,2.0,1.5,15,1.2568567717842116,1245,1.2948526307672352
191,0.3,2.0,1.5,20,1.4666435330771903,885,1.4832379497629986
192,0.5,0.1,0.1,5,13.878117335311376,101,13.878140670679562
193,0.5,0.1,0.1,10,4.221806510944824,109,4.221895424552355
194,0.5,0.1,0.1,15,5.984789504084402,140,5.984892871958847
195,0.5,0.1,0.1,20,3.308070862727786,187,3.3084029528540744
196,0.5,0.1,0.5,5,6.564043802639188,319,6.5645300709925865
197,0.5,0.1,0.5,10,3.9476459509149904,283,3.9482821352330584
198,0.5,0.1,0.5,15,3.4765428892334755,648,3.4803257622390524
199,0.5,0.1,0.5,20,7.310555209170874,1521,7.320446751869752
200,0.5,0.1,1.0,5,32.89998261315134,1776,32.902978466176286
201,0.5,0.1,1.0,10,15.761361442381872,2028,15.769513737506365
202,0.5,0.1,1.0,15,1.2417279343636942,2506,1.390879992524203
203,0.5,0.1,1.0,20,63.824476083203756,2892,63.82857156946212
204,0.5,0.1,1.5,5,,3725,
205,0.5,0.1,1.5,10,,3699,
206,0.5,0.1,1.5,15,3.2829832836356956,3618,3.405311251010165
207,0.5,0.1,1.5,20,,3698,
208,0.5,0.5,0.1,5,3.6019594872533376,47,3.6019793100897073
209,0.5,0.5,0.1,10,6.235121757028464,57,6.235138501065531
210,0.5,0.5,0.1,15,5.929420767313627,56,5.92943783055992
211,0.5,0.5,0.1,20,7.870717478364905,61,7.870732495445631
212,0.5,0.5,0.5,5,6.115311093939903,43,6.11532058655059
213,0.5,0.5,0.5,10,9.212991824546858,68,9.213007880120761
214,0.5,0.5,0.5,15,6.5989453382026,139,6.599037758053126
215,0.5,0.5,0.5,20,2.550989659699085,178,2.5513816981229316
216,0.5,0.5,1.0,5,9.290246450122803,440,9.290900314535957
217,0.5,0.5,1.0,10,3.235368803438039,835,3.2420978231517146
218,0.5,0.5,1.0,15,3.2737482960497855,840,3.2804879875582342
219,0.5,0.5,1.0,20,6.417955449445642,880,6.421725870176491
220,0.5,0.5,1.5,5,0.2949167183083791,2774,0.7537414631276323
221,0.5,0.5,1.5,10,0.8729227706797758,2557,1.0819587450874717
222,0.5,0.5,1.5,15,1.194880530823838,2815,1.3868382326597637
223,0.5,0.5,1.5,20,0.7581019984689626,2617,1.0013962331203543
224,0.5,1.0,0.1,5,12.91083078546379,30,12.910833051874677
225,0.5,1.0,0.1,10,12.673551083470958,34,12.673553984418612
226,0.5,1.0,0.1,15,8.306025984695669,42,8.306032621440856
227,0.5,1.0,0.1,20,18.51354298352706,47,18.513546840230376
228,0.5,1.0,0.5,5,16.30802329568369,23,16.30802431820565
229,0.5,1.0,0.5,10,4.360707363052293,30,4.360713985826
230,0.5,1.0,0.5,15,6.831410022525743,46,6.8314199136409535
231,0.5,1.0,0.5,20,4.414661482197658,42,4.414674148000578
232,0.5,1.0,1.0,5,2.670184139532167,453,2.6725899853202586
233,0.5,1.0,1.0,10,12.145186447511602,293,12.14540809258563
234,0.5,1.0,1.0,15,3.6353888689364795,311,3.6362244747659975
235,0.5,1.0,1.0,20,14.009595911696431,337,14.009850291478719
236,0.5,1.0,1.5,5,1.3744958937412062,1703,1.438953503213859
237,0.5,1.0,1.5,10,0.7336936238044116,1821,0.8634707054881766
238,0.5,1.0,1.5,15,1.1257814408648312,1902,1.2221013276711943
239,0.5,1.0,1.5,20,1.3810332126385436,1487,1.4301990718203312
240,0.5,2.0,0.1,5,25.822666699269227,21,25.822667269129518
241,0.5,2.0,0.1,10,19.698558566482813,24,19.69855949554823
242,0.5,2.0,0.1,15,19.34988632269357,28,19.349887643696118
243,0.5,2.0,0.1,20,8.037056489012624,33,8.037060749005505
244,0.5,2.0,0.5,5,4.693085148859835,13,4.693086274185543
245,0.5,2.0,0.5,10,7.830452811324361,16,7.830453911037187
