,eta,epsilon,sigma_init,mu,K,r2,mse,CB_size,tradeOff_dist
1955,0.755,0.001,150.0025,0.250075,2,,,,
1956,0.755,0.001,150.0025,0.250075,6,,,,
1957,0.755,0.001,150.0025,0.250075,11,,,,
1958,0.755,0.001,150.0025,0.250075,15,,,,
1959,0.755,0.001,150.0025,0.250075,20,,,,
1960,0.755,0.001,150.0025,0.50005,2,,,,
1961,0.755,0.001,150.0025,0.50005,6,,,,
1962,0.755,0.001,150.0025,0.50005,11,,,,
1963,0.755,0.001,150.0025,0.50005,15,,,,
1964,0.755,0.001,150.0025,0.50005,20,,,,
1965,0.755,0.001,150.0025,0.7500249999999999,2,,,,
1966,0.755,0.001,150.0025,0.7500249999999999,6,,,,
1967,0.755,0.001,150.0025,0.7500249999999999,11,,,,
1968,0.755,0.001,150.0025,0.7500249999999999,15,,,,
1969,0.755,0.001,150.0025,0.7500249999999999,20,,,,
1970,0.755,0.001,150.0025,1.0,2,,,,
1971,0.755,0.001,150.0025,1.0,6,,,,
1972,0.755,0.001,150.0025,1.0,11,,,,
1973,0.755,0.001,150.0025,1.0,15,,,,
1974,0.755,0.001,150.0025,1.0,20,,,,
1975,0.755,0.001,200.0,0.0001,2,,,,
1976,0.755,0.001,200.0,0.0001,6,,,,
1977,0.755,0.001,200.0,0.0001,11,,,,
1978,0.755,0.001,200.0,0.0001,15,,,,
1979,0.755,0.001,200.0,0.0001,20,,,,
1980,0.755,0.001,200.0,0.250075,2,,,,
1981,0.755,0.001,200.0,0.250075,6,,,,
1982,0.755,0.001,200.0,0.250075,11,,,,
1983,0.755,0.001,200.0,0.250075,15,,,,
1984,0.755,0.001,200.0,0.250075,20,,,,
1985,0.755,0.001,200.0,0.50005,2,,,,
1986,0.755,0.001,200.0,0.50005,6,,,,
1987,0.755,0.001,200.0,0.50005,11,,,,
1988,0.755,0.001,200.0,0.50005,15,,,,
1989,0.755,0.001,200.0,0.50005,20,,,,
1990,0.755,0.001,200.0,0.7500249999999999,2,,,,
1991,0.755,0.001,200.0,0.7500249999999999,6,,,,
1992,0.755,0.001,200.0,0.7500249999999999,11,,,,
1993,0.755,0.001,200.0,0.7500249999999999,15,,,,
1994,0.755,0.001,200.0,0.7500249999999999,20,,,,
1995,0.755,0.001,200.0,1.0,2,,,,
1996,0.755,0.001,200.0,1.0,6,,,,
1997,0.755,0.001,200.0,1.0,11,,,,
1998,0.755,0.001,200.0,1.0,15,,,,
1999,0.755,0.001,200.0,1.0,20,,,,
2000,0.755,25.00075,0.01,0.0001,2,,,,
2001,0.755,25.00075,0.01,0.0001,6,,,,
2002,0.755,25.00075,0.01,0.0001,11,,,,
2003,0.755,25.00075,0.01,0.0001,15,,,,
2004,0.755,25.00075,0.01,0.0001,20,,,,
2005,0.755,25.00075,0.01,0.250075,2,,,,
2006,0.755,25.00075,0.01,0.250075,6,,,,
2007,0.755,25.00075,0.01,0.250075,11,,,,
2008,0.755,25.00075,0.01,0.250075,15,,,,
2009,0.755,25.00075,0.01,0.250075,20,,,,
2010,0.755,25.00075,0.01,0.50005,2,,,,
2011,0.755,25.00075,0.01,0.50005,6,,,,
2012,0.755,25.00075,0.01,0.50005,11,,,,
2013,0.755,25.00075,0.01,0.50005,15,,,,
2014,0.755,25.00075,0.01,0.50005,20,,,,
2015,0.755,25.00075,0.01,0.7500249999999999,2,,,,
2016,0.755,25.00075,0.01,0.7500249999999999,6,,,,
2017,0.755,25.00075,0.01,0.7500249999999999,11,,,,
2018,0.755,25.00075,0.01,0.7500249999999999,15,,,,
2019,0.755,25.00075,0.01,0.7500249999999999,20,,,,
2020,0.755,25.00075,0.01,1.0,2,,,,
2021,0.755,25.00075,0.01,1.0,6,,,,
2022,0.755,25.00075,0.01,1.0,11,,,,
2023,0.755,25.00075,0.01,1.0,15,,,,
2024,0.755,25.00075,0.01,1.0,20,,,,
2025,0.755,25.00075,50.0075,0.0001,2,,,,
2026,0.755,25.00075,50.0075,0.0001,6,,,,
2027,0.755,25.00075,50.0075,0.0001,11,,,,
2028,0.755,25.00075,50.0075,0.0001,15,,,,
2029,0.755,25.00075,50.0075,0.0001,20,,,,
2030,0.755,25.00075,50.0075,0.250075,2,,,,
2031,0.755,25.00075,50.0075,0.250075,6,,,,
2032,0.755,25.00075,50.0075,0.250075,11,,,,
2033,0.755,25.00075,50.0075,0.250075,15,,,,
2034,0.755,25.00075,50.0075,0.250075,20,,,,
2035,0.755,25.00075,50.0075,0.50005,2,,,,
2036,0.755,25.00075,50.0075,0.50005,6,,,,
2037,0.755,25.00075,50.0075,0.50005,11,,,,
2038,0.755,25.00075,50.0075,0.50005,15,,,,
2039,0.755,25.00075,50.0075,0.50005,20,,,,
2040,0.755,25.00075,50.0075,0.7500249999999999,2,,,,
2041,0.755,25.00075,50.0075,0.7500249999999999,6,,,,
2042,0.755,25.00075,50.0075,0.7500249999999999,11,,,,
2043,0.755,25.00075,50.0075,0.7500249999999999,15,,,,
2044,0.755,25.00075,50.0075,0.7500249999999999,20,,,,
2045,0.755,25.00075,50.0075,1.0,2,,,,
2046,0.755,25.00075,50.0075,1.0,6,,,,
2047,0.755,25.00075,50.0075,1.0,11,,,,
2048,0.755,25.00075,50.0075,1.0,15,,,,
2049,0.755,25.00075,50.0075,1.0,20,,,,
2050,0.755,25.00075,100.00500000000001,0.0001,2,,,,
2051,0.755,25.00075,100.00500000000001,0.0001,6,,,,
2052,0.755,25.00075,100.00500000000001,0.0001,11,,,,
2053,0.755,25.00075,100.00500000000001,0.0001,15,,,,
2054,0.755,25.00075,100.00500000000001,0.0001,20,,,,
2055,0.755,25.00075,100.00500000000001,0.250075,2,,,,
2056,0.755,25.00075,100.00500000000001,0.250075,6,,,,
2057,0.755,25.00075,100.00500000000001,0.250075,11,,,,
2058,0.755,25.00075,100.00500000000001,0.250075,15,,,,
2059,0.755,25.00075,100.00500000000001,0.250075,20,,,,
2060,0.755,25.00075,100.00500000000001,0.50005,2,,,,
2061,0.755,25.00075,100.00500000000001,0.50005,6,,,,
2062,0.755,25.00075,100.00500000000001,0.50005,11,,,,
2063,0.755,25.00075,100.00500000000001,0.50005,15,,,,
2064,0.755,25.00075,100.00500000000001,0.50005,20,,,,
2065,0.755,25.00075,100.00500000000001,0.7500249999999999,2,,,,
2066,0.755,25.00075,100.00500000000001,0.7500249999999999,6,,,,
2067,0.755,25.00075,100.00500000000001,0.7500249999999999,11,,,,
2068,0.755,25.00075,100.00500000000001,0.7500249999999999,15,,,,
2069,0.755,25.00075,100.00500000000001,0.7500249999999999,20,,,,
2070,0.755,25.00075,100.00500000000001,1.0,2,,,,
2071,0.755,25.00075,100.00500000000001,1.0,6,,,,
2072,0.755,25.00075,100.00500000000001,1.0,11,,,,
2073,0.755,25.00075,100.00500000000001,1.0,15,,,,
2074,0.755,25.00075,100.00500000000001,1.0,20,,,,
2075,0.755,25.00075,150.0025,0.0001,2,,,,
2076,0.755,25.00075,150.0025,0.0001,6,,,,
2077,0.755,25.00075,150.0025,0.0001,11,,,,
2078,0.755,25.00075,150.0025,0.0001,15,,,,
2079,0.755,25.00075,150.0025,0.0001,20,,,,
2080,0.755,25.00075,150.0025,0.250075,2,,,,
2081,0.755,25.00075,150.0025,0.250075,6,,,,
2082,0.755,25.00075,150.0025,0.250075,11,,,,
2083,0.755,25.00075,150.0025,0.250075,15,,,,
2084,0.755,25.00075,150.0025,0.250075,20,,,,
2085,0.755,25.00075,150.0025,0.50005,2,,,,
2086,0.755,25.00075,150.0025,0.50005,6,,,,
2087,0.755,25.00075,150.0025,0.50005,11,,,,
2088,0.755,25.00075,150.0025,0.50005,15,,,,
2089,0.755,25.00075,150.0025,0.50005,20,,,,
2090,0.755,25.00075,150.0025,0.7500249999999999,2,,,,
2091,0.755,25.00075,150.0025,0.7500249999999999,6,,,,
2092,0.755,25.00075,150.0025,0.7500249999999999,11,,,,
2093,0.755,25.00075,150.0025,0.7500249999999999,15,,,,
2094,0.755,25.00075,150.0025,0.7500249999999999,20,,,,
2095,0.755,25.00075,150.0025,1.0,2,,,,
2096,0.755,25.00075,150.0025,1.0,6,,,,
2097,0.755,25.00075,150.0025,1.0,11,,,,
2098,0.755,25.00075,150.0025,1.0,15,,,,
2099,0.755,25.00075,150.0025,1.0,20,,,,
2100,0.755,25.00075,200.0,0.0001,2,,,,
2101,0.755,25.00075,200.0,0.0001,6,,,,
2102,0.755,25.00075,200.0,0.0001,11,,,,
2103,0.755,25.00075,200.0,0.0001,15,,,,
2104,0.755,25.00075,200.0,0.0001,20,,,,
2105,0.755,25.00075,200.0,0.250075,2,,,,
2106,0.755,25.00075,200.0,0.250075,6,,,,
2107,0.755,25.00075,200.0,0.250075,11,,,,
2108,0.755,25.00075,200.0,0.250075,15,,,,
2109,0.755,25.00075,200.0,0.250075,20,,,,
2110,0.755,25.00075,200.0,0.50005,2,,,,
2111,0.755,25.00075,200.0,0.50005,6,,,,
2112,0.755,25.00075,200.0,0.50005,11,,,,
2113,0.755,25.00075,200.0,0.50005,15,,,,
2114,0.755,25.00075,200.0,0.50005,20,,,,
2115,0.755,25.00075,200.0,0.7500249999999999,2,,,,
2116,0.755,25.00075,200.0,0.7500249999999999,6,,,,
2117,0.755,25.00075,200.0,0.7500249999999999,11,,,,
2118,0.755,25.00075,200.0,0.7500249999999999,15,,,,
2119,0.755,25.00075,200.0,0.7500249999999999,20,,,,
2120,0.755,25.00075,200.0,1.0,2,,,,
2121,0.755,25.00075,200.0,1.0,6,,,,
2122,0.755,25.00075,200.0,1.0,11,,,,
2123,0.755,25.00075,200.0,1.0,15,,,,
2124,0.755,25.00075,200.0,1.0,20,,,,
2125,0.755,50.000499999999995,0.01,0.0001,2,,,,
2126,0.755,50.000499999999995,0.01,0.0001,6,,,,
2127,0.755,50.000499999999995,0.01,0.0001,11,,,,
2128,0.755,50.000499999999995,0.01,0.0001,15,,,,
2129,0.755,50.000499999999995,0.01,0.0001,20,,,,
2130,0.755,50.000499999999995,0.01,0.250075,2,,,,
2131,0.755,50.000499999999995,0.01,0.250075,6,,,,
2132,0.755,50.000499999999995,0.01,0.250075,11,,,,
2133,0.755,50.000499999999995,0.01,0.250075,15,,,,
2134,0.755,50.000499999999995,0.01,0.250075,20,,,,
2135,0.755,50.000499999999995,0.01,0.50005,2,,,,
2136,0.755,50.000499999999995,0.01,0.50005,6,,,,
2137,0.755,50.000499999999995,0.01,0.50005,11,,,,
2138,0.755,50.000499999999995,0.01,0.50005,15,,,,
2139,0.755,50.000499999999995,0.01,0.50005,20,,,,
2140,0.755,50.000499999999995,0.01,0.7500249999999999,2,,,,
2141,0.755,50.000499999999995,0.01,0.7500249999999999,6,,,,
2142,0.755,50.000499999999995,0.01,0.7500249999999999,11,,,,
2143,0.755,50.000499999999995,0.01,0.7500249999999999,15,,,,
2144,0.755,50.000499999999995,0.01,0.7500249999999999,20,,,,
2145,0.755,50.000499999999995,0.01,1.0,2,,,,
2146,0.755,50.000499999999995,0.01,1.0,6,,,,
2147,0.755,50.000499999999995,0.01,1.0,11,,,,
2148,0.755,50.000499999999995,0.01,1.0,15,,,,
2149,0.755,50.000499999999995,0.01,1.0,20,,,,
2150,0.755,50.000499999999995,50.0075,0.0001,2,,,,
2151,0.755,50.000499999999995,50.0075,0.0001,6,,,,
2152,0.755,50.000499999999995,50.0075,0.0001,11,,,,
2153,0.755,50.000499999999995,50.0075,0.0001,15,,,,
2154,0.755,50.000499999999995,50.0075,0.0001,20,,,,
2155,0.755,50.000499999999995,50.0075,0.250075,2,,,,
2156,0.755,50.000499999999995,50.0075,0.250075,6,,,,
2157,0.755,50.000499999999995,50.0075,0.250075,11,,,,
2158,0.755,50.000499999999995,50.0075,0.250075,15,,,,
2159,0.755,50.000499999999995,50.0075,0.250075,20,,,,
2160,0.755,50.000499999999995,50.0075,0.50005,2,,,,
2161,0.755,50.000499999999995,50.0075,0.50005,6,,,,
2162,0.755,50.000499999999995,50.0075,0.50005,11,,,,
2163,0.755,50.000499999999995,50.0075,0.50005,15,,,,
2164,0.755,50.000499999999995,50.0075,0.50005,20,,,,
2165,0.755,50.000499999999995,50.0075,0.7500249999999999,2,,,,
2166,0.755,50.000499999999995,50.0075,0.7500249999999999,6,,,,
2167,0.755,50.000499999999995,50.0075,0.7500249999999999,11,,,,
2168,0.755,50.000499999999995,50.0075,0.7500249999999999,15,,,,
2169,0.755,50.000499999999995,50.0075,0.7500249999999999,20,,,,
2170,0.755,50.000499999999995,50.0075,1.0,2,,,,
2171,0.755,50.000499999999995,50.0075,1.0,6,,,,
2172,0.755,50.000499999999995,50.0075,1.0,11,,,,
2173,0.755,50.000499999999995,50.0075,1.0,15,,,,
2174,0.755,50.000499999999995,50.0075,1.0,20,,,,
2175,0.755,50.000499999999995,100.00500000000001,0.0001,2,,,,
2176,0.755,50.000499999999995,100.00500000000001,0.0001,6,,,,
2177,0.755,50.000499999999995,100.00500000000001,0.0001,11,,,,
2178,0.755,50.000499999999995,100.00500000000001,0.0001,15,,,,
2179,0.755,50.000499999999995,100.00500000000001,0.0001,20,,,,
2180,0.755,50.000499999999995,100.00500000000001,0.250075,2,,,,
2181,0.755,50.000499999999995,100.00500000000001,0.250075,6,,,,
2182,0.755,50.000499999999995,100.00500000000001,0.250075,11,,,,
2183,0.755,50.000499999999995,100.00500000000001,0.250075,15,,,,
2184,0.755,50.000499999999995,100.00500000000001,0.250075,20,,,,
2185,0.755,50.000499999999995,100.00500000000001,0.50005,2,,,,
2186,0.755,50.000499999999995,100.00500000000001,0.50005,6,,,,
2187,0.755,50.000499999999995,100.00500000000001,0.50005,11,,,,
2188,0.755,50.000499999999995,100.00500000000001,0.50005,15,,,,
2189,0.755,50.000499999999995,100.00500000000001,0.50005,20,,,,
2190,0.755,50.000499999999995,100.00500000000001,0.7500249999999999,2,,,,
2191,0.755,50.000499999999995,100.00500000000001,0.7500249999999999,6,,,,
2192,0.755,50.000499999999995,100.00500000000001,0.7500249999999999,11,,,,
2193,0.755,50.000499999999995,100.00500000000001,0.7500249999999999,15,,,,
2194,0.755,50.000499999999995,100.00500000000001,0.7500249999999999,20,,,,
2195,0.755,50.000499999999995,100.00500000000001,1.0,2,,,,
2196,0.755,50.000499999999995,100.00500000000001,1.0,6,,,,
2197,0.755,50.000499999999995,100.00500000000001,1.0,11,,,,
2198,0.755,50.000499999999995,100.00500000000001,1.0,15,,,,
2199,0.755,50.000499999999995,100.00500000000001,1.0,20,,,,
2200,0.755,50.000499999999995,150.0025,0.0001,2,,,,
2201,0.755,50.000499999999995,150.0025,0.0001,6,,,,
2202,0.755,50.000499999999995,150.0025,0.0001,11,,,,
2203,0.755,50.000499999999995,150.0025,0.0001,15,,,,
2204,0.755,50.000499999999995,150.0025,0.0001,20,,,,
2205,0.755,50.000499999999995,150.0025,0.250075,2,,,,
2206,0.755,50.000499999999995,150.0025,0.250075,6,,,,
2207,0.755,50.000499999999995,150.0025,0.250075,11,,,,
2208,0.755,50.000499999999995,150.0025,0.250075,15,,,,
2209,0.755,50.000499999999995,150.0025,0.250075,20,,,,
2210,0.755,50.000499999999995,150.0025,0.50005,2,,,,
2211,0.755,50.000499999999995,150.0025,0.50005,6,,,,
2212,0.755,50.000499999999995,150.0025,0.50005,11,,,,
2213,0.755,50.000499999999995,150.0025,0.50005,15,,,,
2214,0.755,50.000499999999995,150.0025,0.50005,20,,,,
2215,0.755,50.000499999999995,150.0025,0.7500249999999999,2,,,,
2216,0.755,50.000499999999995,150.0025,0.7500249999999999,6,,,,
2217,0.755,50.000499999999995,150.0025,0.7500249999999999,11,,,,
2218,0.755,50.000499999999995,150.0025,0.7500249999999999,15,,,,
2219,0.755,50.000499999999995,150.0025,0.7500249999999999,20,,,,
2220,0.755,50.000499999999995,150.0025,1.0,2,,,,
2221,0.755,50.000499999999995,150.0025,1.0,6,,,,
2222,0.755,50.000499999999995,150.0025,1.0,11,,,,
2223,0.755,50.000499999999995,150.0025,1.0,15,,,,
2224,0.755,50.000499999999995,150.0025,1.0,20,,,,
2225,0.755,50.000499999999995,200.0,0.0001,2,,,,
2226,0.755,50.000499999999995,200.0,0.0001,6,,,,
2227,0.755,50.000499999999995,200.0,0.0001,11,,,,
2228,0.755,50.000499999999995,200.0,0.0001,15,,,,
2229,0.755,50.000499999999995,200.0,0.0001,20,,,,
2230,0.755,50.000499999999995,200.0,0.250075,2,,,,
2231,0.755,50.000499999999995,200.0,0.250075,6,,,,
2232,0.755,50.000499999999995,200.0,0.250075,11,,,,
2233,0.755,50.000499999999995,200.0,0.250075,15,,,,
2234,0.755,50.000499999999995,200.0,0.250075,20,,,,
2235,0.755,50.000499999999995,200.0,0.50005,2,,,,
2236,0.755,50.000499999999995,200.0,0.50005,6,,,,
2237,0.755,50.000499999999995,200.0,0.50005,11,,,,
2238,0.755,50.000499999999995,200.0,0.50005,15,,,,
2239,0.755,50.000499999999995,200.0,0.50005,20,,,,
2240,0.755,50.000499999999995,200.0,0.7500249999999999,2,,,,
2241,0.755,50.000499999999995,200.0,0.7500249999999999,6,,,,
2242,0.755,50.000499999999995,200.0,0.7500249999999999,11,,,,
2243,0.755,50.000499999999995,200.0,0.7500249999999999,15,,,,
2244,0.755,50.000499999999995,200.0,0.7500249999999999,20,,,,
2245,0.755,50.000499999999995,200.0,1.0,2,,,,
2246,0.755,50.000499999999995,200.0,1.0,6,,,,
2247,0.755,50.000499999999995,200.0,1.0,11,,,,
2248,0.755,50.000499999999995,200.0,1.0,15,,,,
2249,0.755,50.000499999999995,200.0,1.0,20,,,,
2250,0.755,75.00025,0.01,0.0001,2,,,,
2251,0.755,75.00025,0.01,0.0001,6,,,,
2252,0.755,75.00025,0.01,0.0001,11,,,,
2253,0.755,75.00025,0.01,0.0001,15,,,,
2254,0.755,75.00025,0.01,0.0001,20,,,,
2255,0.755,75.00025,0.01,0.250075,2,,,,
2256,0.755,75.00025,0.01,0.250075,6,,,,
2257,0.755,75.00025,0.01,0.250075,11,,,,
2258,0.755,75.00025,0.01,0.250075,15,,,,
2259,0.755,75.00025,0.01,0.250075,20,,,,
2260,0.755,75.00025,0.01,0.50005,2,,,,
2261,0.755,75.00025,0.01,0.50005,6,,,,
2262,0.755,75.00025,0.01,0.50005,11,,,,
2263,0.755,75.00025,0.01,0.50005,15,,,,
2264,0.755,75.00025,0.01,0.50005,20,,,,
2265,0.755,75.00025,0.01,0.7500249999999999,2,,,,
2266,0.755,75.00025,0.01,0.7500249999999999,6,,,,
2267,0.755,75.00025,0.01,0.7500249999999999,11,,,,
2268,0.755,75.00025,0.01,0.7500249999999999,15,,,,
2269,0.755,75.00025,0.01,0.7500249999999999,20,,,,
2270,0.755,75.00025,0.01,1.0,2,,,,
2271,0.755,75.00025,0.01,1.0,6,,,,
2272,0.755,75.00025,0.01,1.0,11,,,,
2273,0.755,75.00025,0.01,1.0,15,,,,
2274,0.755,75.00025,0.01,1.0,20,,,,
2275,0.755,75.00025,50.0075,0.0001,2,,,,
2276,0.755,75.00025,50.0075,0.0001,6,,,,
2277,0.755,75.00025,50.0075,0.0001,11,,,,
2278,0.755,75.00025,50.0075,0.0001,15,,,,
2279,0.755,75.00025,50.0075,0.0001,20,,,,
2280,0.755,75.00025,50.0075,0.250075,2,,,,
2281,0.755,75.00025,50.0075,0.250075,6,,,,
2282,0.755,75.00025,50.0075,0.250075,11,,,,
2283,0.755,75.00025,50.0075,0.250075,15,,,,
2284,0.755,75.00025,50.0075,0.250075,20,,,,
2285,0.755,75.00025,50.0075,0.50005,2,,,,
2286,0.755,75.00025,50.0075,0.50005,6,,,,
2287,0.755,75.00025,50.0075,0.50005,11,,,,
2288,0.755,75.00025,50.0075,0.50005,15,,,,
2289,0.755,75.00025,50.0075,0.50005,20,,,,
2290,0.755,75.00025,50.0075,0.7500249999999999,2,,,,
2291,0.755,75.00025,50.0075,0.7500249999999999,6,,,,
2292,0.755,75.00025,50.0075,0.7500249999999999,11,,,,
2293,0.755,75.00025,50.0075,0.7500249999999999,15,,,,
2294,0.755,75.00025,50.0075,0.7500249999999999,20,,,,
2295,0.755,75.00025,50.0075,1.0,2,,,,
2296,0.755,75.00025,50.0075,1.0,6,,,,
2297,0.755,75.00025,50.0075,1.0,11,,,,
2298,0.755,75.00025,50.0075,1.0,15,,,,
2299,0.755,75.00025,50.0075,1.0,20,,,,
2300,0.755,75.00025,100.00500000000001,0.0001,2,,,,
2301,0.755,75.00025,100.00500000000001,0.0001,6,,,,
2302,0.755,75.00025,100.00500000000001,0.0001,11,,,,
2303,0.755,75.00025,100.00500000000001,0.0001,15,,,,
2304,0.755,75.00025,100.00500000000001,0.0001,20,,,,
2305,0.755,75.00025,100.00500000000001,0.250075,2,,,,
2306,0.755,75.00025,100.00500000000001,0.250075,6,,,,
2307,0.755,75.00025,100.00500000000001,0.250075,11,,,,
2308,0.755,75.00025,100.00500000000001,0.250075,15,,,,
2309,0.755,75.00025,100.00500000000001,0.250075,20,,,,
2310,0.755,75.00025,100.00500000000001,0.50005,2,,,,
2311,0.755,75.00025,100.00500000000001,0.50005,6,,,,
2312,0.755,75.00025,100.00500000000001,0.50005,11,,,,
2313,0.755,75.00025,100.00500000000001,0.50005,15,,,,
2314,0.755,75.00025,100.00500000000001,0.50005,20,,,,
2315,0.755,75.00025,100.00500000000001,0.7500249999999999,2,,,,
2316,0.755,75.00025,100.00500000000001,0.7500249999999999,6,,,,
2317,0.755,75.00025,100.00500000000001,0.7500249999999999,11,,,,
2318,0.755,75.00025,100.00500000000001,0.7500249999999999,15,,,,
2319,0.755,75.00025,100.00500000000001,0.7500249999999999,20,,,,
2320,0.755,75.00025,100.00500000000001,1.0,2,,,,
2321,0.755,75.00025,100.00500000000001,1.0,6,,,,
2322,0.755,75.00025,100.00500000000001,1.0,11,,,,
2323,0.755,75.00025,100.00500000000001,1.0,15,,,,
2324,0.755,75.00025,100.00500000000001,1.0,20,,,,
2325,0.755,75.00025,150.0025,0.0001,2,,,,
2326,0.755,75.00025,150.0025,0.0001,6,,,,
2327,0.755,75.00025,150.0025,0.0001,11,,,,
2328,0.755,75.00025,150.0025,0.0001,15,,,,
2329,0.755,75.00025,150.0025,0.0001,20,,,,
2330,0.755,75.00025,150.0025,0.250075,2,,,,
2331,0.755,75.00025,150.0025,0.250075,6,,,,
2332,0.755,75.00025,150.0025,0.250075,11,,,,
2333,0.755,75.00025,150.0025,0.250075,15,,,,
2334,0.755,75.00025,150.0025,0.250075,20,,,,
2335,0.755,75.00025,150.0025,0.50005,2,,,,
2336,0.755,75.00025,150.0025,0.50005,6,,,,
2337,0.755,75.00025,150.0025,0.50005,11,,,,
2338,0.755,75.00025,150.0025,0.50005,15,,,,
2339,0.755,75.00025,150.0025,0.50005,20,,,,
2340,0.755,75.00025,150.0025,0.7500249999999999,2,,,,
2341,0.755,75.00025,150.0025,0.7500249999999999,6,,,,
2342,0.755,75.00025,150.0025,0.7500249999999999,11,,,,
2343,0.755,75.00025,150.0025,0.7500249999999999,15,,,,
2344,0.755,75.00025,150.0025,0.7500249999999999,20,,,,
2345,0.755,75.00025,150.0025,1.0,2,,,,
2346,0.755,75.00025,150.0025,1.0,6,,,,
2347,0.755,75.00025,150.0025,1.0,11,,,,
2348,0.755,75.00025,150.0025,1.0,15,,,,
2349,0.755,75.00025,150.0025,1.0,20,,,,
2350,0.755,75.00025,200.0,0.0001,2,,,,
2351,0.755,75.00025,200.0,0.0001,6,,,,
2352,0.755,75.00025,200.0,0.0001,11,,,,
2353,0.755,75.00025,200.0,0.0001,15,,,,
2354,0.755,75.00025,200.0,0.0001,20,,,,
2355,0.755,75.00025,200.0,0.250075,2,,,,
2356,0.755,75.00025,200.0,0.250075,6,,,,
2357,0.755,75.00025,200.0,0.250075,11,,,,
2358,0.755,75.00025,200.0,0.250075,15,,,,
2359,0.755,75.00025,200.0,0.250075,20,,,,
2360,0.755,75.00025,200.0,0.50005,2,,,,
2361,0.755,75.00025,200.0,0.50005,6,,,,
2362,0.755,75.00025,200.0,0.50005,11,,,,
2363,0.755,75.00025,200.0,0.50005,15,,,,
2364,0.755,75.00025,200.0,0.50005,20,,,,
2365,0.755,75.00025,200.0,0.7500249999999999,2,,,,
2366,0.755,75.00025,200.0,0.7500249999999999,6,,,,
2367,0.755,75.00025,200.0,0.7500249999999999,11,,,,
2368,0.755,75.00025,200.0,0.7500249999999999,15,,,,
2369,0.755,75.00025,200.0,0.7500249999999999,20,,,,
2370,0.755,75.00025,200.0,1.0,2,,,,
2371,0.755,75.00025,200.0,1.0,6,,,,
2372,0.755,75.00025,200.0,1.0,11,,,,
2373,0.755,75.00025,200.0,1.0,15,,,,
2374,0.755,75.00025,200.0,1.0,20,,,,
2375,0.755,100.0,0.01,0.0001,2,,,,
2376,0.755,100.0,0.01,0.0001,6,,,,
2377,0.755,100.0,0.01,0.0001,11,,,,
2378,0.755,100.0,0.01,0.0001,15,,,,
2379,0.755,100.0,0.01,0.0001,20,,,,
2380,0.755,100.0,0.01,0.250075,2,,,,
2381,0.755,100.0,0.01,0.250075,6,,,,
2382,0.755,100.0,0.01,0.250075,11,,,,
2383,0.755,100.0,0.01,0.250075,15,,,,
2384,0.755,100.0,0.01,0.250075,20,,,,
2385,0.755,100.0,0.01,0.50005,2,,,,
2386,0.755,100.0,0.01,0.50005,6,,,,
2387,0.755,100.0,0.01,0.50005,11,,,,
2388,0.755,100.0,0.01,0.50005,15,,,,
2389,0.755,100.0,0.01,0.50005,20,,,,
2390,0.755,100.0,0.01,0.7500249999999999,2,,,,
2391,0.755,100.0,0.01,0.7500249999999999,6,,,,
2392,0.755,100.0,0.01,0.7500249999999999,11,,,,
2393,0.755,100.0,0.01,0.7500249999999999,15,,,,
2394,0.755,100.0,0.01,0.7500249999999999,20,,,,
2395,0.755,100.0,0.01,1.0,2,,,,
2396,0.755,100.0,0.01,1.0,6,,,,
2397,0.755,100.0,0.01,1.0,11,,,,
2398,0.755,100.0,0.01,1.0,15,,,,
2399,0.755,100.0,0.01,1.0,20,,,,
2400,0.755,100.0,50.0075,0.0001,2,,,,
2401,0.755,100.0,50.0075,0.0001,6,,,,
2402,0.755,100.0,50.0075,0.0001,11,,,,
2403,0.755,100.0,50.0075,0.0001,15,,,,
2404,0.755,100.0,50.0075,0.0001,20,,,,
2405,0.755,100.0,50.0075,0.250075,2,,,,
2406,0.755,100.0,50.0075,0.250075,6,,,,
2407,0.755,100.0,50.0075,0.250075,11,,,,
2408,0.755,100.0,50.0075,0.250075,15,,,,
2409,0.755,100.0,50.0075,0.250075,20,,,,
2410,0.755,100.0,50.0075,0.50005,2,,,,
2411,0.755,100.0,50.0075,0.50005,6,,,,
2412,0.755,100.0,50.0075,0.50005,11,,,,
2413,0.755,100.0,50.0075,0.50005,15,,,,
2414,0.755,100.0,50.0075,0.50005,20,,,,
2415,0.755,100.0,50.0075,0.7500249999999999,2,,,,
2416,0.755,100.0,50.0075,0.7500249999999999,6,,,,
2417,0.755,100.0,50.0075,0.7500249999999999,11,,,,
2418,0.755,100.0,50.0075,0.7500249999999999,15,,,,
2419,0.755,100.0,50.0075,0.7500249999999999,20,,,,
2420,0.755,100.0,50.0075,1.0,2,,,,
2421,0.755,100.0,50.0075,1.0,6,,,,
2422,0.755,100.0,50.0075,1.0,11,,,,
2423,0.755,100.0,50.0075,1.0,15,,,,
2424,0.755,100.0,50.0075,1.0,20,,,,
2425,0.755,100.0,100.00500000000001,0.0001,2,,,,
2426,0.755,100.0,100.00500000000001,0.0001,6,,,,
2427,0.755,100.0,100.00500000000001,0.0001,11,,,,
2428,0.755,100.0,100.00500000000001,0.0001,15,,,,
2429,0.755,100.0,100.00500000000001,0.0001,20,,,,
2430,0.755,100.0,100.00500000000001,0.250075,2,,,,
2431,0.755,100.0,100.00500000000001,0.250075,6,,,,
