,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
235,0.5,0.1,1.0,2,0.049039938735291624,6,0.049070268148453756
236,0.5,0.1,1.0,5,0.04359800226285182,8,0.04364975860542224
237,0.5,0.1,1.0,10,0.04779211354404984,12,0.04789581001515009
238,0.5,0.1,1.0,15,0.037474515035553074,12,0.03759440486495156
239,0.5,0.1,1.0,20,0.037474515035553074,12,0.03759440486495156
240,0.5,1.0,0.001,2,0.03481472683548026,2,0.03481831708496419
241,0.5,1.0,0.001,5,0.03481472683548026,2,0.03481831708496419
242,0.5,1.0,0.001,10,0.03481472683548026,2,0.03481831708496419
243,0.5,1.0,0.001,15,0.03481472683548026,2,0.03481831708496419
244,0.5,1.0,0.001,20,0.03481472683548026,2,0.03481831708496419
245,0.5,1.0,0.1,2,0.03481472683548026,2,0.03481831708496419
246,0.5,1.0,0.1,5,0.03481472683548026,2,0.03481831708496419
247,0.5,1.0,0.1,10,0.03481472683548026,2,0.03481831708496419
248,0.5,1.0,0.1,15,0.03481472683548026,2,0.03481831708496419
249,0.5,1.0,0.1,20,0.03481472683548026,2,0.03481831708496419
250,0.5,1.0,0.1,2,0.03481472683548026,2,0.03481831708496419
251,0.5,1.0,0.1,5,0.03481472683548026,2,0.03481831708496419
252,0.5,1.0,0.1,10,0.03481472683548026,2,0.03481831708496419
253,0.5,1.0,0.1,15,0.03481472683548026,2,0.03481831708496419
254,0.5,1.0,0.1,20,0.03481472683548026,2,0.03481831708496419
255,0.5,1.0,1.0,2,0.03481472683548026,2,0.03481831708496419
256,0.5,1.0,1.0,5,0.03481472683548026,2,0.03481831708496419
257,0.5,1.0,1.0,10,0.03481472683548026,2,0.03481831708496419
258,0.5,1.0,1.0,15,0.03481472683548026,2,0.03481831708496419
259,0.5,1.0,1.0,20,0.03481472683548026,2,0.03481831708496419
260,0.5,1.5,0.001,2,0.04265500744445584,1,0.04265574006023789
261,0.5,1.5,0.001,5,0.04265500744445584,1,0.04265574006023789
262,0.5,1.5,0.001,10,0.04265500744445584,1,0.04265574006023789
263,0.5,1.5,0.001,15,0.04265500744445584,1,0.04265574006023789
264,0.5,1.5,0.001,20,0.04265500744445584,1,0.04265574006023789
265,0.5,1.5,0.1,2,0.04265500744445584,1,0.04265574006023789
266,0.5,1.5,0.1,5,0.04265500744445584,1,0.04265574006023789
267,0.5,1.5,0.1,10,0.04265500744445584,1,0.04265574006023789
268,0.5,1.5,0.1,15,0.04265500744445584,1,0.04265574006023789
269,0.5,1.5,0.1,20,0.04265500744445584,1,0.04265574006023789
270,0.5,1.5,0.1,2,0.04265500744445584,1,0.04265574006023789
271,0.5,1.5,0.1,5,0.04265500744445584,1,0.04265574006023789
272,0.5,1.5,0.1,10,0.04265500744445584,1,0.04265574006023789
273,0.5,1.5,0.1,15,0.04265500744445584,1,0.04265574006023789
274,0.5,1.5,0.1,20,0.04265500744445584,1,0.04265574006023789
275,0.5,1.5,1.0,2,0.04265500744445584,1,0.04265574006023789
276,0.5,1.5,1.0,5,0.04265500744445584,1,0.04265574006023789
277,0.5,1.5,1.0,10,0.04265500744445584,1,0.04265574006023789
278,0.5,1.5,1.0,15,0.04265500744445584,1,0.04265574006023789
279,0.5,1.5,1.0,20,0.04265500744445584,1,0.04265574006023789
280,0.5,2.0,0.001,2,0.04265500744445584,1,0.04265574006023789
281,0.5,2.0,0.001,5,0.04265500744445584,1,0.04265574006023789
282,0.5,2.0,0.001,10,0.04265500744445584,1,0.04265574006023789
283,0.5,2.0,0.001,15,0.04265500744445584,1,0.04265574006023789
284,0.5,2.0,0.001,20,0.04265500744445584,1,0.04265574006023789
285,0.5,2.0,0.1,2,0.04265500744445584,1,0.04265574006023789
286,0.5,2.0,0.1,5,0.04265500744445584,1,0.04265574006023789
287,0.5,2.0,0.1,10,0.04265500744445584,1,0.04265574006023789
288,0.5,2.0,0.1,15,0.04265500744445584,1,0.04265574006023789
289,0.5,2.0,0.1,20,0.04265500744445584,1,0.04265574006023789
290,0.5,2.0,0.1,2,0.04265500744445584,1,0.04265574006023789
291,0.5,2.0,0.1,5,0.04265500744445584,1,0.04265574006023789
292,0.5,2.0,0.1,10,0.04265500744445584,1,0.04265574006023789
293,0.5,2.0,0.1,15,0.04265500744445584,1,0.04265574006023789
294,0.5,2.0,0.1,20,0.04265500744445584,1,0.04265574006023789
295,0.5,2.0,1.0,2,0.04265500744445584,1,0.04265574006023789
296,0.5,2.0,1.0,5,0.04265500744445584,1,0.04265574006023789
297,0.5,2.0,1.0,10,0.04265500744445584,1,0.04265574006023789
298,0.5,2.0,1.0,15,0.04265500744445584,1,0.04265574006023789
299,0.5,2.0,1.0,20,0.04265500744445584,1,0.04265574006023789
300,0.9,0.01,0.001,2,0.03771402149920417,111,0.04685282721077176
301,0.9,0.01,0.001,5,0.03792367668746775,111,0.0469922094979113
302,0.9,0.01,0.001,10,0.03781001536035556,111,0.04694494527156596
303,0.9,0.01,0.001,15,0.03785449759468841,111,0.046980779188368835
304,0.9,0.01,0.001,20,0.03777444352677875,111,0.04696081966658799
305,0.9,0.01,0.1,2,0.0426814960698257,79,0.04705050591394897
306,0.9,0.01,0.1,5,0.04567956574738113,77,0.04959917692733736
307,0.9,0.01,0.1,10,0.053856073392974935,95,0.058931165492543104
308,0.9,0.01,0.1,15,0.04547973495323201,77,0.049385916934043386
309,0.9,0.01,0.1,20,0.04114452544641295,112,0.049782251849534914
310,0.9,0.01,0.1,2,0.0426814960698257,79,0.04705050591394897
311,0.9,0.01,0.1,5,0.04567956574738113,77,0.04959917692733736
312,0.9,0.01,0.1,10,0.053856073392974935,95,0.058931165492543104
313,0.9,0.01,0.1,15,0.04547973495323201,77,0.049385916934043386
314,0.9,0.01,0.1,20,0.04114452544641295,112,0.049782251849534914
315,0.9,0.01,1.0,2,0.05294369497397548,38,0.0538159580189497
316,0.9,0.01,1.0,5,0.04821307006297527,45,0.049519593343416726
317,0.9,0.01,1.0,10,0.04565311110382976,51,0.04743387163682324
318,0.9,0.01,1.0,15,0.0476590591885936,46,0.04902688979266244
319,0.9,0.01,1.0,20,0.0484564955686466,50,0.050042801308422646
320,0.9,0.1,0.001,2,0.0373665002846487,12,0.037486735567699825
321,0.9,0.1,0.001,5,0.037434319343461114,12,0.03755433749526447
322,0.9,0.1,0.001,10,0.03732130088339479,12,0.03744168131413018
323,0.9,0.1,0.001,15,0.03734003225948695,12,0.03746035249619958
324,0.9,0.1,0.001,20,0.03734003225948695,12,0.03746035249619958
325,0.9,0.1,0.1,2,0.03783241573238651,11,0.037949206910660546
326,0.9,0.1,0.1,5,0.03973831520419112,10,0.039831637177847046
327,0.9,0.1,0.1,10,0.03662146219389782,12,0.036744135494240264
328,0.9,0.1,0.1,15,0.03734003225948695,12,0.03746035249619958
329,0.9,0.1,0.1,20,0.03734003225948695,12,0.03746035249619958
330,0.9,0.1,0.1,2,0.03783241573238651,11,0.037949206910660546
331,0.9,0.1,0.1,5,0.03973831520419112,10,0.039831637177847046
